Order ID,Product,Category,Sales,Profit,Date,Region,Year,Month,Profit Margin
ORD-2541,Tablet,Technology,49.8,8.47,2025-04-06,Central,2025,2025-04,0.17
ORD-2542,Chair,Furniture,32.22,5.98,2025-10-19,East,2025,2025-10,0.186
ORD-2543,Binder,Office Supplies,19.18,3.2,2023-12-23,East,2023,2023-12,0.167
ORD-2544,Chair,Furniture,290.61,77.27,2023-08-23,Central,2023,2023-08,0.266
ORD-2545,Tablet,Technology,540.7,135.07,2023-12-23,East,2023,2023-12,0.25
ORD-2546,Envelope,Office Supplies,41.44,3.36,2024-02-05,West,2024,2024-02,0.081
ORD-2547,Desk,Furniture,685.35,204.14,2025-12-18,South,2025,2025-12,0.298
ORD-2548,Paper,Office Supplies,26.14,4.81,2023-03-10,West,2023,2023-03,0.184
ORD-2549,Tablet,Technology,312.09,26.03,2024-11-28,East,2024,2024-11,0.083
ORD-2550,Envelope,Office Supplies,19.25,3.78,2024-01-25,South,2024,2024-01,0.196
ORD-2551,Printer,Technology,230.11,53.53,2023-05-18,West,2023,2023-05,0.233
ORD-2552,Paper,Office Supplies,11.46,4.87,2025-11-25,West,2025,2025-11,0.425
ORD-2553,Envelope,Office Supplies,56.46,12.61,2023-02-16,Central,2023,2023-02,0.223
ORD-2554,Phone,Technology,199.1,40.57,2023-05-20,Central,2023,2023-05,0.204
ORD-2555,Envelope,Office Supplies,27.93,2.96,2025-11-26,West,2025,2025-11,0.106
ORD-2556,Sofa,Furniture,242.76,60.75,2025-08-22,East,2025,2025-08,0.25
ORD-2557,Bookcase,Furniture,133.06,29.35,2024-06-18,South,2024,2024-06,0.221
ORD-2558,Sofa,Furniture,385.33,6.59,2023-05-08,Central,2023,2023-05,0.017
ORD-2559,Paper,Office Supplies,41.74,6.69,2023-05-25,Central,2023,2023-05,0.16
ORD-2560,Sofa,Furniture,445.75,130.66,2023-09-23,South,2023,2023-09,0.293
ORD-2561,Binder,Office Supplies,70.63,23.91,2025-06-02,Central,2025,2025-06,0.339
ORD-2562,Chair,Furniture,198.78,55.98,2023-02-23,East,2023,2023-02,0.282
ORD-2563,Laptop,Technology,707.9,88.65,2023-04-17,South,2023,2023-04,0.125
ORD-2564,Pen Set,Office Supplies,24.16,4.17,2023-08-25,West,2023,2023-08,0.173
ORD-2565,Printer,Technology,586.76,101.66,2024-12-03,West,2024,2024-12,0.173
ORD-2566,Paper,Office Supplies,40.43,-2.18,2025-04-25,West,2025,2025-04,-0.054
ORD-2567,Paper,Office Supplies,33.7,7.0,2024-05-26,East,2024,2024-05,0.208
ORD-2568,Bookcase,Furniture,526.75,26.17,2024-10-05,East,2024,2024-10,0.05
ORD-2569,Monitor,Technology,147.3,42.79,2025-09-07,South,2025,2025-09,0.29
ORD-2570,Binder,Office Supplies,42.42,3.34,2025-01-01,South,2025,2025-01,0.079
ORD-2571,Printer,Technology,674.5,142.83,2024-05-15,Central,2024,2024-05,0.212
ORD-2572,Paper,Office Supplies,13.94,-1.22,2024-12-10,East,2024,2024-12,-0.088
ORD-2573,Laptop,Technology,672.21,163.69,2023-10-08,West,2023,2023-10,0.244
ORD-2574,Binder,Office Supplies,65.3,9.62,2025-02-01,East,2025,2025-02,0.147
ORD-2575,Table,Furniture,272.63,-2.57,2023-08-22,South,2023,2023-08,-0.009
ORD-2576,Pen Set,Office Supplies,47.28,12.37,2023-06-23,Central,2023,2023-06,0.262
ORD-2577,Table,Furniture,185.89,59.76,2025-06-28,South,2025,2025-06,0.321
ORD-2578,Tablet,Technology,164.1,31.5,2024-09-16,East,2024,2024-09,0.192
ORD-2579,Stapler,Office Supplies,17.56,3.87,2024-03-19,Central,2024,2024-03,0.22
ORD-2580,Phone,Technology,737.01,158.89,2023-08-12,East,2023,2023-08,0.216
ORD-2581,Tablet,Technology,368.67,40.11,2025-05-18,South,2025,2025-05,0.109
ORD-2582,Table,Furniture,81.84,1.64,2024-05-02,South,2024,2024-05,0.02
ORD-2583,Laptop,Technology,575.83,200.29,2024-08-28,West,2024,2024-08,0.348
ORD-2584,Printer,Technology,611.85,195.51,2023-01-26,Central,2023,2023-01,0.32
ORD-2585,Monitor,Technology,333.305,22.98,2025-08-05,Unknown,2025,2025-08,0.069
ORD-2586,Phone,Technology,614.52,141.41,2025-04-16,West,2025,2025-04,0.23
ORD-2587,Envelope,Office Supplies,18.72,4.42,2023-05-12,Central,2023,2023-05,0.236
ORD-2588,Phone,Technology,433.94,144.96,2024-04-10,West,2024,2024-04,0.334
ORD-2589,Desk,Furniture,354.56,105.48,2023-03-20,East,2023,2023-03,0.297
ORD-2590,Laptop,Technology,237.88,64.41,2023-05-05,West,2023,2023-05,0.271
ORD-2591,Bookcase,Furniture,252.21,42.95,2024-04-25,East,2024,2024-04,0.17
ORD-2592,Paper,Office Supplies,18.27,3.92,2024-02-22,West,2024,2024-02,0.215
ORD-2593,Laptop,Technology,223.62,22.71,2024-08-02,South,2024,2024-08,0.102
ORD-2594,Phone,Technology,464.18,51.36,2025-08-21,Central,2025,2025-08,0.111
ORD-2595,Laptop,Technology,115.15,30.06,2023-11-04,Central,2023,2023-11,0.261
ORD-2596,Tablet,Technology,617.07,235.28,2024-03-16,Central,2024,2024-03,0.381
ORD-2597,Table,Furniture,146.67,-6.33,2023-06-08,East,2023,2023-06,-0.043
ORD-2598,Envelope,Office Supplies,20.65,0.37,2023-09-06,South,2023,2023-09,0.018
ORD-2599,Tablet,Technology,431.24,67.92,2024-10-11,South,2024,2024-10,0.157
ORD-2600,Bookcase,Furniture,350.8,74.33,2025-01-11,West,2025,2025-01,0.212
ORD-2601,Binder,Office Supplies,34.06,8.13,2025-04-19,South,2025,2025-04,0.239
ORD-2602,Phone,Technology,121.19,37.2,2025-07-08,West,2025,2025-07,0.307
ORD-2603,Sofa,Furniture,138.83,20.38,2025-04-14,West,2025,2025-04,0.147
ORD-2604,Printer,Technology,299.47,21.1,2023-08-30,Central,2023,2023-08,0.07
ORD-2605,Pen Set,Office Supplies,18.75,4.59,2024-01-04,West,2024,2024-01,0.245
ORD-2606,Tablet,Technology,232.6,71.85,2023-07-26,South,2023,2023-07,0.309
ORD-2607,Binder,Office Supplies,95.97,22.06,2023-09-29,East,2023,2023-09,0.23
ORD-2608,Printer,Technology,98.06,26.64,2025-04-03,West,2025,2025-04,0.272
ORD-2609,Printer,Technology,662.81,110.51,2023-04-03,East,2023,2023-04,0.167
ORD-2610,Phone,Technology,490.09,36.55,2024-08-15,South,2024,2024-08,0.075
ORD-2611,Envelope,Office Supplies,19.27,5.31,2023-11-08,East,2023,2023-11,0.276
ORD-2612,Pen Set,Office Supplies,39.44,5.66,2024-10-18,South,2024,2024-10,0.144
ORD-2613,Desk,Furniture,573.59,9.19,2025-10-07,Central,2025,2025-10,0.016
ORD-2614,Envelope,Office Supplies,13.72,1.49,2024-08-07,South,2024,2024-08,0.109
ORD-2615,Chair,Furniture,240.4,39.96,2025-05-31,West,2025,2025-05,0.166
ORD-2616,Bookcase,Furniture,202.54,35.06,2023-12-06,Central,2023,2023-12,0.173
ORD-2617,Bookcase,Furniture,258.22,68.81,2023-08-06,Central,2023,2023-08,0.266
ORD-2618,Sofa,Furniture,393.31,25.2,2023-02-26,West,2023,2023-02,0.064
ORD-2619,Binder,Office Supplies,74.9,0.66,2025-09-27,East,2025,2025-09,0.009
ORD-2620,Pen Set,Office Supplies,25.97,6.72,2025-12-02,South,2025,2025-12,0.259
ORD-2621,Paper,Office Supplies,81.67,-1.06,2025-06-04,South,2025,2025-06,-0.013
ORD-2622,Laptop,Technology,216.64,61.16,2023-06-11,Central,2023,2023-06,0.282
ORD-2623,Sofa,Furniture,76.27,13.78,2024-07-19,Central,2024,2024-07,0.181
ORD-2624,Bookcase,Furniture,389.9,42.28,2025-06-06,East,2025,2025-06,0.108
ORD-2625,Sofa,Furniture,173.69,21.91,2023-01-17,East,2023,2023-01,0.126
ORD-2626,Desk,Furniture,468.65,18.17,2025-08-20,Central,2025,2025-08,0.039
ORD-2627,Monitor,Technology,1068.98,148.97,2023-07-01,West,2023,2023-07,0.139
ORD-2628,Table,Furniture,191.77,39.34,2025-10-01,East,2025,2025-10,0.205
ORD-2629,Printer,Technology,148.27,48.54,2024-04-25,South,2024,2024-04,0.327
ORD-2630,Bookcase,Furniture,216.46,65.5,2024-08-21,West,2024,2024-08,0.303
ORD-2631,Stapler,Office Supplies,57.35,19.71,2024-08-28,South,2024,2024-08,0.344
ORD-2632,Phone,Technology,99.03,24.31,2024-10-28,South,2024,2024-10,0.245
ORD-2633,Laptop,Technology,825.35,137.83,2025-03-26,Central,2025,2025-03,0.167
ORD-2634,Tablet,Technology,464.53,156.65,2024-04-25,South,2024,2024-04,0.337
ORD-2635,Laptop,Technology,1019.19,2.81,2024-06-19,Central,2024,2024-06,0.003
ORD-2636,Phone,Technology,133.39,19.95,2023-04-22,Central,2023,2023-04,0.15
ORD-2637,Bookcase,Furniture,120.99,12.05,2025-04-19,South,2025,2025-04,0.1
ORD-2638,Paper,Office Supplies,36.34,-2.27,2023-09-22,Central,2023,2023-09,-0.062
ORD-2639,Laptop,Technology,279.35,85.03,2024-12-23,Central,2024,2024-12,0.304
ORD-2640,Binder,Office Supplies,36.1,5.16,2024-02-11,Central,2024,2024-02,0.143
ORD-2641,Binder,Office Supplies,30.64,5.55,2023-11-27,Central,2023,2023-11,0.181
ORD-2642,Binder,Office Supplies,27.2,10.53,2023-03-15,East,2023,2023-03,0.387
ORD-2643,Pen Set,Office Supplies,50.39,5.61,2023-03-28,South,2023,2023-03,0.111
ORD-2644,Binder,Office Supplies,24.18,2.23,2024-07-11,East,2024,2024-07,0.092
ORD-2645,Monitor,Technology,270.17,87.56,2023-06-23,Central,2023,2023-06,0.324
ORD-2646,Pen Set,Office Supplies,43.25,12.13,2023-01-31,East,2023,2023-01,0.28
ORD-2647,Sofa,Furniture,61.21,10.58,2024-02-02,South,2024,2024-02,0.173
ORD-2648,Tablet,Technology,46.66,-7.46,2024-09-10,East,2024,2024-09,-0.16
ORD-2649,Envelope,Office Supplies,86.45,11.51,2025-02-10,South,2025,2025-02,0.133
ORD-2650,Stapler,Office Supplies,16.57,2.91,2024-08-05,South,2024,2024-08,0.176
ORD-2651,Table,Furniture,267.22,42.56,2025-02-02,South,2025,2025-02,0.159
ORD-2652,Paper,Office Supplies,35.89,9.15,2024-04-20,South,2024,2024-04,0.255
ORD-2653,Printer,Technology,135.69,26.45,2023-06-21,West,2023,2023-06,0.195
ORD-2654,Tablet,Technology,410.99,34.41,2023-06-21,West,2023,2023-06,0.084
ORD-2655,Envelope,Office Supplies,23.86,6.26,2023-05-01,West,2023,2023-05,0.262
ORD-2656,Monitor,Technology,565.36,91.06,2024-10-20,East,2024,2024-10,0.161
ORD-2657,Monitor,Technology,509.37,-68.59,2025-10-20,South,2025,2025-10,-0.135
ORD-2658,Pen Set,Office Supplies,49.88,-0.79,2023-08-04,East,2023,2023-08,-0.016
ORD-2659,Desk,Furniture,74.12,19.85,2023-12-07,East,2023,2023-12,0.268
ORD-2660,Phone,Technology,556.11,173.9,2025-12-10,West,2025,2025-12,0.313
ORD-2661,Laptop,Technology,178.35,51.31,2023-08-29,Central,2023,2023-08,0.288
ORD-2662,Stapler,Office Supplies,63.89,5.4,2025-01-31,Central,2025,2025-01,0.085
ORD-2663,Binder,Office Supplies,20.75,0.57,2025-11-29,Central,2025,2025-11,0.027
ORD-2664,Monitor,Technology,113.87,33.5,2025-12-09,West,2025,2025-12,0.294
ORD-2665,Desk,Furniture,315.45,73.19,2023-05-18,Unknown,2023,2023-05,0.232
ORD-2666,Chair,Furniture,146.57,28.6,2024-11-08,South,2024,2024-11,0.195
ORD-2667,Bookcase,Furniture,151.43,50.61,2024-12-07,West,2024,2024-12,0.334
ORD-2668,Tablet,Technology,206.49,51.47,2025-01-22,Central,2025,2025-01,0.249
ORD-2669,Binder,Office Supplies,32.59,5.51,2023-11-09,East,2023,2023-11,0.169
ORD-2670,Paper,Office Supplies,78.87,8.44,2025-12-05,West,2025,2025-12,0.107
ORD-2671,Envelope,Office Supplies,48.32,6.01,2025-08-27,Unknown,2025,2025-08,0.124
ORD-2672,Chair,Furniture,368.76,172.07,2023-10-21,West,2023,2023-10,0.467
ORD-2673,Desk,Furniture,473.83,87.43,2025-05-21,South,2025,2025-05,0.185
ORD-2674,Desk,Furniture,177.24,53.32,2025-02-11,South,2025,2025-02,0.301
ORD-2675,Stapler,Office Supplies,46.43,-2.97,2024-03-14,East,2024,2024-03,-0.064
ORD-2676,Binder,Office Supplies,102.27,20.99,2025-06-23,South,2025,2025-06,0.205
ORD-2677,Pen Set,Office Supplies,26.68,4.52,2023-12-31,Central,2023,2023-12,0.169
ORD-2678,Stapler,Office Supplies,80.1,4.36,2024-03-13,South,2024,2024-03,0.054
ORD-2679,Table,Furniture,304.45,15.2,2024-01-02,Central,2024,2024-01,0.05
ORD-2680,Tablet,Technology,444.49,37.82,2023-01-12,West,2023,2023-01,0.085
ORD-2681,Tablet,Technology,352.19,95.87,2024-07-13,East,2024,2024-07,0.272
ORD-2682,Bookcase,Furniture,132.94,23.96,2023-04-28,Central,2023,2023-04,0.18
ORD-2683,Tablet,Technology,462.31,52.48,2025-10-01,South,2025,2025-10,0.114
ORD-2684,Paper,Office Supplies,43.15,3.27,2025-01-26,East,2025,2025-01,0.076
ORD-2685,Binder,Office Supplies,36.94,9.24,2023-06-19,West,2023,2023-06,0.25
ORD-2686,Paper,Office Supplies,28.49,3.3,2023-07-19,Central,2023,2023-07,0.116
ORD-2687,Envelope,Office Supplies,41.16,13.26,2024-11-12,East,2024,2024-11,0.322
ORD-2688,Binder,Office Supplies,34.95,0.7,2025-11-23,Central,2025,2025-11,0.02
ORD-2689,Paper,Office Supplies,50.32,10.63,2024-01-31,East,2024,2024-01,0.211
ORD-2690,Desk,Furniture,430.92,16.39,2023-04-02,South,2023,2023-04,0.038
ORD-2691,Chair,Furniture,180.15,23.69,2024-07-14,Central,2024,2024-07,0.132
ORD-2692,Paper,Office Supplies,40.5,10.43,2023-06-30,South,2023,2023-06,0.258
ORD-2693,Bookcase,Furniture,221.48,68.53,2023-12-13,East,2023,2023-12,0.309
ORD-2694,Desk,Furniture,169.79,8.25,2024-01-27,Central,2024,2024-01,0.049
ORD-2695,Printer,Technology,263.21,84.23,2024-07-25,West,2024,2024-07,0.32
ORD-2696,Bookcase,Furniture,1054.26,151.1,2023-12-29,West,2023,2023-12,0.143
ORD-2697,Table,Furniture,207.72,73.65,2025-01-14,Central,2025,2025-01,0.355
ORD-2698,Binder,Office Supplies,30.2,3.99,2025-02-28,East,2025,2025-02,0.132
ORD-2699,Printer,Technology,163.14,19.17,2024-02-29,Central,2024,2024-02,0.118
ORD-2700,Stapler,Office Supplies,45.65,-2.46,2025-11-17,East,2025,2025-11,-0.054
ORD-2701,Chair,Furniture,119.13,-7.78,2025-08-31,West,2025,2025-08,-0.065
ORD-2702,Tablet,Technology,97.26,9.24,2024-10-22,East,2024,2024-10,0.095
ORD-2703,Desk,Furniture,592.28,88.31,2025-08-31,South,2025,2025-08,0.149
ORD-2704,Printer,Technology,864.36,112.08,2025-08-14,West,2025,2025-08,0.13
ORD-2705,Pen Set,Office Supplies,16.6,3.59,2025-03-28,South,2025,2025-03,0.216
ORD-2706,Stapler,Office Supplies,41.44,6.23,2025-04-01,South,2025,2025-04,0.15
ORD-2707,Paper,Office Supplies,20.86,6.65,2025-05-22,South,2025,2025-05,0.319
ORD-2708,Desk,Furniture,193.82,30.61,2024-09-07,West,2024,2024-09,0.158
ORD-2709,Sofa,Furniture,348.51,54.42,2023-09-24,West,2023,2023-09,0.156
ORD-2710,Bookcase,Furniture,405.72,21.88,2024-12-09,West,2024,2024-12,0.054
ORD-2711,Desk,Furniture,163.05,32.19,2024-09-09,West,2024,2024-09,0.197
ORD-2712,Laptop,Technology,519.32,132.1,2023-11-12,West,2023,2023-11,0.254
ORD-2713,Monitor,Technology,174.8,21.72,2023-07-24,Central,2023,2023-07,0.124
ORD-2714,Phone,Technology,827.92,84.08,2024-05-12,South,2024,2024-05,0.102
ORD-2715,Table,Furniture,187.92,13.94,2024-08-02,Central,2024,2024-08,0.074
ORD-2716,Tablet,Technology,744.29,181.4,2024-12-11,East,2024,2024-12,0.244
ORD-2717,Sofa,Furniture,112.81,16.42,2024-04-26,West,2024,2024-04,0.146
ORD-2718,Envelope,Office Supplies,25.62,6.09,2023-06-08,South,2023,2023-06,0.238
ORD-2719,Bookcase,Furniture,182.53,18.91,2023-07-10,South,2023,2023-07,0.104
ORD-2720,Printer,Technology,358.25,101.92,2025-09-11,South,2025,2025-09,0.284
ORD-2721,Table,Furniture,412.02,60.52,2025-08-10,East,2025,2025-08,0.147
ORD-2722,Pen Set,Office Supplies,40.57,3.96,2023-11-26,East,2023,2023-11,0.098
ORD-2723,Laptop,Technology,102.09,-13.15,2025-04-02,South,2025,2025-04,-0.129
ORD-2724,Paper,Office Supplies,29.51,5.83,2025-10-25,South,2025,2025-10,0.198
ORD-2725,Stapler,Office Supplies,26.19,4.85,2024-01-02,East,2024,2024-01,0.185
ORD-2726,Paper,Office Supplies,68.1,2.09,2023-01-15,West,2023,2023-01,0.031
ORD-2727,Sofa,Furniture,258.22,73.4,2025-06-09,South,2025,2025-06,0.284
ORD-2728,Phone,Technology,70.24,6.9,2023-04-13,Central,2023,2023-04,0.098
ORD-2729,Printer,Technology,660.87,154.26,2024-07-01,East,2024,2024-07,0.233
ORD-2730,Printer,Technology,176.68,13.73,2023-08-17,East,2023,2023-08,0.078
ORD-2731,Desk,Furniture,304.85,39.34,2025-12-31,East,2025,2025-12,0.129
ORD-2732,Printer,Technology,489.81,42.8,2025-07-27,Central,2025,2025-07,0.087
ORD-2733,Envelope,Office Supplies,80.92,7.83,2023-03-25,South,2023,2023-03,0.097
ORD-2734,Paper,Office Supplies,40.26,3.28,2025-11-15,South,2025,2025-11,0.081
ORD-2735,Stapler,Office Supplies,18.04,3.24,2025-03-31,South,2025,2025-03,0.18
ORD-2736,Paper,Office Supplies,24.31,-0.55,2023-08-27,South,2023,2023-08,-0.023
ORD-2737,Envelope,Office Supplies,18.98,2.43,2023-04-11,West,2023,2023-04,0.128
ORD-2738,Printer,Technology,450.73,25.56,2024-07-20,West,2024,2024-07,0.057
ORD-2739,Bookcase,Furniture,163.72,11.76,2023-01-11,Central,2023,2023-01,0.072
ORD-2740,Bookcase,Furniture,331.66,70.36,2025-08-05,Central,2025,2025-08,0.212
ORD-2741,Desk,Furniture,111.69,37.96,2024-10-26,East,2024,2024-10,0.34
ORD-2742,Pen Set,Office Supplies,17.57,3.61,2024-11-04,South,2024,2024-11,0.205
ORD-2743,Printer,Technology,464.27,139.37,2024-12-10,Central,2024,2024-12,0.3
ORD-2744,Monitor,Technology,983.86,213.13,2025-03-09,West,2025,2025-03,0.217
ORD-2745,Table,Furniture,83.36,18.65,2023-06-20,Central,2023,2023-06,0.224
ORD-2746,Printer,Technology,240.41,50.16,2025-08-15,South,2025,2025-08,0.209
ORD-2747,Tablet,Technology,229.77,13.59,2025-04-30,South,2025,2025-04,0.059
ORD-2748,Pen Set,Office Supplies,62.81,-5.21,2025-02-07,West,2025,2025-02,-0.083
ORD-2749,Chair,Furniture,417.23,98.7,2024-03-23,South,2024,2024-03,0.237
ORD-2750,Table,Furniture,218.84,71.69,2024-12-21,South,2024,2024-12,0.328
ORD-2751,Printer,Technology,273.79,29.76,2024-10-12,East,2024,2024-10,0.109
ORD-2752,Phone,Technology,519.12,80.63,2024-08-09,South,2024,2024-08,0.155
ORD-2753,Table,Furniture,815.4,264.12,2023-01-07,Central,2023,2023-01,0.324
ORD-2754,Chair,Furniture,120.3,2.39,2025-05-06,South,2025,2025-05,0.02
ORD-2755,Binder,Office Supplies,45.71,5.72,2025-10-27,West,2025,2025-10,0.125
ORD-2756,Bookcase,Furniture,373.57,110.71,2023-12-07,West,2023,2023-12,0.296
ORD-2757,Laptop,Technology,698.25,142.29,2025-11-13,South,2025,2025-11,0.204
ORD-2758,Monitor,Technology,330.21,79.37,2025-08-25,West,2025,2025-08,0.24
ORD-2759,Laptop,Technology,497.44,81.9,2024-02-28,East,2024,2024-02,0.165
ORD-2760,Monitor,Technology,201.08,30.51,2025-08-02,West,2025,2025-08,0.152
ORD-2761,Monitor,Technology,687.85,66.96,2025-08-04,West,2025,2025-08,0.097
ORD-2762,Pen Set,Office Supplies,77.83,13.25,2025-02-28,South,2025,2025-02,0.17
ORD-2763,Envelope,Office Supplies,12.51,0.82,2025-12-29,East,2025,2025-12,0.066
ORD-2764,Bookcase,Furniture,529.35,102.64,2023-03-23,South,2023,2023-03,0.194
ORD-2765,Pen Set,Office Supplies,99.1,21.29,2023-09-12,South,2023,2023-09,0.215
ORD-2766,Paper,Office Supplies,40.97,6.65,2025-01-20,West,2025,2025-01,0.162
ORD-2767,Monitor,Technology,1089.97,323.17,2023-07-18,Central,2023,2023-07,0.296
ORD-2768,Pen Set,Office Supplies,38.92,18.18,2024-06-16,West,2024,2024-06,0.467
ORD-2769,Printer,Technology,198.76,30.42,2023-03-15,Central,2023,2023-03,0.153
ORD-2770,Bookcase,Furniture,200.35,49.69,2024-08-19,Central,2024,2024-08,0.248
ORD-2771,Phone,Technology,430.75,169.67,2024-08-26,South,2024,2024-08,0.394
ORD-2772,Stapler,Office Supplies,54.14,4.24,2024-06-10,South,2024,2024-06,0.078
ORD-2773,Monitor,Technology,300.79,5.05,2024-06-15,East,2024,2024-06,0.017
ORD-2774,Pen Set,Office Supplies,52.05,1.41,2023-12-15,South,2023,2023-12,0.027
ORD-2775,Stapler,Office Supplies,29.44,9.64,2025-02-13,Central,2025,2025-02,0.327
ORD-2776,Pen Set,Office Supplies,80.48,21.57,2025-09-18,Unknown,2025,2025-09,0.268
ORD-2777,Monitor,Technology,219.5,40.09,2024-02-27,Central,2024,2024-02,0.183
ORD-2778,Desk,Furniture,752.2,130.17,2025-10-18,Central,2025,2025-10,0.173
ORD-2779,Envelope,Office Supplies,23.3,-2.72,2024-02-19,West,2024,2024-02,-0.117
ORD-2780,Tablet,Technology,70.86,3.98,2024-07-09,East,2024,2024-07,0.056
ORD-2781,Chair,Furniture,155.06,37.05,2025-12-06,South,2025,2025-12,0.239
ORD-2782,Binder,Office Supplies,59.45,15.92,2025-07-23,West,2025,2025-07,0.268
ORD-2783,Laptop,Technology,502.58,104.49,2023-05-11,West,2023,2023-05,0.208
ORD-2784,Desk,Furniture,400.3,177.02,2025-09-04,West,2025,2025-09,0.442
ORD-2785,Laptop,Technology,195.6,14.7,2025-09-06,West,2025,2025-09,0.075
ORD-2786,Envelope,Office Supplies,58.66,9.36,2025-09-24,Unknown,2025,2025-09,0.16
ORD-2787,Table,Furniture,112.77,20.1,2025-07-23,West,2025,2025-07,0.178
ORD-2788,Phone,Technology,61.0,19.19,2024-11-04,West,2024,2024-11,0.315
ORD-2789,Printer,Technology,297.42,45.63,2024-11-29,West,2024,2024-11,0.153
ORD-2790,Laptop,Technology,333.305,14.38,2025-09-25,West,2025,2025-09,0.043
ORD-2791,Monitor,Technology,129.52,37.92,2023-05-15,West,2023,2023-05,0.293
ORD-2792,Printer,Technology,252.53,35.3,2024-02-01,West,2024,2024-02,0.14
ORD-2793,Stapler,Office Supplies,16.98,3.35,2025-12-22,Central,2025,2025-12,0.197
ORD-2794,Sofa,Furniture,257.1,45.64,2024-10-25,West,2024,2024-10,0.178
ORD-2795,Sofa,Furniture,268.57,34.25,2024-10-28,West,2024,2024-10,0.128
ORD-2796,Printer,Technology,75.11,19.01,2024-06-22,West,2024,2024-06,0.253
ORD-2797,Bookcase,Furniture,54.64,19.96,2024-12-25,Central,2024,2024-12,0.365
ORD-2798,Pen Set,Office Supplies,36.69,2.23,2023-01-12,South,2023,2023-01,0.061
ORD-2799,Monitor,Technology,333.305,-10.64,2024-07-15,South,2024,2024-07,-0.032
ORD-2800,Stapler,Office Supplies,39.54,11.65,2025-02-03,Central,2025,2025-02,0.295
ORD-2801,Envelope,Office Supplies,23.29,4.12,2024-03-16,West,2024,2024-03,0.177
ORD-2802,Desk,Furniture,123.93,1.61,2024-10-28,West,2024,2024-10,0.013
ORD-2803,Table,Furniture,632.08,16.96,2024-05-26,South,2024,2024-05,0.027
ORD-2804,Chair,Furniture,111.02,9.77,2024-07-19,Central,2024,2024-07,0.088
ORD-2805,Monitor,Technology,361.22,95.63,2024-10-26,East,2024,2024-10,0.265
ORD-2806,Sofa,Furniture,475.62,99.78,2024-02-14,Central,2024,2024-02,0.21
ORD-2807,Stapler,Office Supplies,36.54,6.72,2023-02-14,Central,2023,2023-02,0.184
ORD-2808,Stapler,Office Supplies,54.07,2.77,2025-07-02,Central,2025,2025-07,0.051
ORD-2809,Table,Furniture,231.69,106.74,2024-11-13,Central,2024,2024-11,0.461
ORD-2810,Paper,Office Supplies,29.07,5.09,2023-09-02,West,2023,2023-09,0.175
ORD-2811,Sofa,Furniture,63.96,2.04,2025-11-15,East,2025,2025-11,0.032
ORD-2812,Stapler,Office Supplies,13.31,-0.13,2024-08-01,South,2024,2024-08,-0.01
ORD-2813,Paper,Office Supplies,54.39,7.67,2025-12-25,East,2025,2025-12,0.141
ORD-2814,Pen Set,Office Supplies,20.89,5.49,2023-05-30,West,2023,2023-05,0.263
ORD-2815,Monitor,Technology,196.14,34.12,2023-05-30,Central,2023,2023-05,0.174
ORD-2816,Pen Set,Office Supplies,22.13,4.38,2025-04-02,Unknown,2025,2025-04,0.198
ORD-2817,Chair,Furniture,234.52,32.73,2024-10-22,West,2024,2024-10,0.14
ORD-2818,Stapler,Office Supplies,37.77,8.58,2024-02-15,South,2024,2024-02,0.227
ORD-2819,Envelope,Office Supplies,44.85,11.21,2024-01-22,West,2024,2024-01,0.25
ORD-2820,Sofa,Furniture,153.74,14.9,2023-09-18,East,2023,2023-09,0.097
ORD-2821,Monitor,Technology,200.48,25.86,2024-02-18,West,2024,2024-02,0.129
ORD-2822,Bookcase,Furniture,439.96,127.13,2023-10-09,East,2023,2023-10,0.289
ORD-2823,Laptop,Technology,376.24,103.75,2024-03-03,South,2024,2024-03,0.276
ORD-2824,Table,Furniture,80.3,36.38,2023-07-10,East,2023,2023-07,0.453
ORD-2825,Paper,Office Supplies,21.86,3.83,2024-03-05,West,2024,2024-03,0.175
ORD-2826,Stapler,Office Supplies,14.09,2.77,2024-01-27,South,2024,2024-01,0.197
ORD-2827,Printer,Technology,333.305,-93.43,2025-07-24,East,2025,2025-07,-0.28
